,Datetime,Open,High,Low,Close,Adj_Close,Volume
0,2025-01-03 09:15:00,1286.050048828125,1287.75,1284.4000244140625,1286.4000244140625,1286.4000244140625,140046
1,2025-01-03 09:20:00,1286.1500244140625,1286.4000244140625,1282.4000244140625,1282.949951171875,1282.949951171875,116937
2,2025-01-03 09:25:00,1282.800048828125,1283.800048828125,1281.25,1281.300048828125,1281.300048828125,86744
3,2025-01-03 09:30:00,1281.1500244140625,1281.5999755859375,1278.449951171875,1278.6500244140625,1278.6500244140625,118093
4,2025-01-03 09:35:00,1278.5999755859375,1280.0,1278.4000244140625,1279.449951171875,1279.449951171875,79423
5,2025-01-03 09:40:00,1279.4000244140625,1280.550048828125,1276.300048828125,1276.699951171875,1276.699951171875,166639
6,2025-01-03 09:45:00,1276.699951171875,1277.800048828125,1275.949951171875,1276.6500244140625,1276.6500244140625,78190
7,2025-01-03 09:50:00,1276.6500244140625,1276.9000244140625,1275.0,1275.0999755859375,1275.0999755859375,169618
8,2025-01-03 09:55:00,1275.0999755859375,1275.550048828125,1274.0999755859375,1275.1500244140625,1275.1500244140625,52509
9,2025-01-03 10:00:00,1275.1500244140625,1278.0,1274.8499755859375,1277.800048828125,1277.800048828125,58452
10,2025-01-03 10:05:00,1277.5999755859375,1278.9000244140625,1274.1500244140625,1274.550048828125,1274.550048828125,62187
11,2025-01-03 10:10:00,1274.449951171875,1274.449951171875,1272.199951171875,1273.449951171875,1273.449951171875,77656
12,2025-01-03 10:15:00,1273.5,1276.0,1273.0,1275.300048828125,1275.300048828125,54593
13,2025-01-03 10:20:00,1275.300048828125,1277.4000244140625,1275.199951171875,1276.199951171875,1276.199951171875,54351
14,2025-01-03 10:25:00,1276.199951171875,1276.199951171875,1272.0999755859375,1272.75,1272.75,167580
15,2025-01-03 10:30:00,1272.5999755859375,1272.5999755859375,1270.0,1270.0,1270.0,155563
16,2025-01-03 10:35:00,1270.199951171875,1270.75,1268.75,1268.75,1268.75,169954
17,2025-01-03 10:40:00,1269.3499755859375,1269.800048828125,1267.550048828125,1268.3499755859375,1268.3499755859375,209579
18,2025-01-03 10:45:00,1268.5,1269.6500244140625,1267.5999755859375,1269.6500244140625,1269.6500244140625,166221
19,2025-01-03 10:50:00,1269.5999755859375,1269.6500244140625,1266.6500244140625,1267.25,1267.25,133517
20,2025-01-03 10:55:00,1267.300048828125,1268.050048828125,1266.6500244140625,1267.199951171875,1267.199951171875,140295
21,2025-01-03 11:00:00,1267.1500244140625,1267.949951171875,1266.699951171875,1267.0,1267.0,168267
22,2025-01-03 11:05:00,1267.1500244140625,1269.6500244140625,1266.550048828125,1268.75,1268.75,206595
23,2025-01-03 11:10:00,1268.3499755859375,1270.949951171875,1268.050048828125,1270.0,1270.0,243982
24,2025-01-03 11:15:00,1270.050048828125,1271.5,1269.800048828125,1271.5,1271.5,125492
25,2025-01-03 11:20:00,1271.449951171875,1273.9000244140625,1271.0999755859375,1273.4000244140625,1273.4000244140625,138304
26,2025-01-03 11:25:00,1273.550048828125,1274.550048828125,1271.0,1271.699951171875,1271.699951171875,105702
27,2025-01-03 11:30:00,1271.4000244140625,1272.199951171875,1269.300048828125,1270.050048828125,1270.050048828125,120434
28,2025-01-03 11:35:00,1270.0999755859375,1272.4000244140625,1270.050048828125,1270.9000244140625,1270.9000244140625,146888
29,2025-01-03 11:40:00,1270.6500244140625,1272.0,1270.3499755859375,1271.199951171875,1271.199951171875,185005
30,2025-01-03 11:45:00,1271.199951171875,1271.3499755859375,1268.550048828125,1269.6500244140625,1269.6500244140625,153810
31,2025-01-03 11:50:00,1270.1500244140625,1271.050048828125,1269.4000244140625,1270.5999755859375,1270.5999755859375,142780
32,2025-01-03 11:55:00,1270.550048828125,1271.550048828125,1270.0,1271.25,1271.25,197116
33,2025-01-03 12:00:00,1271.25,1272.050048828125,1270.3499755859375,1271.4000244140625,1271.4000244140625,91662
34,2025-01-03 12:05:00,1271.4000244140625,1271.75,1270.949951171875,1271.550048828125,1271.550048828125,71747
35,2025-01-03 12:10:00,1271.550048828125,1272.449951171875,1271.199951171875,1271.8499755859375,1271.8499755859375,67932
36,2025-01-03 12:15:00,1271.800048828125,1271.8499755859375,1269.25,1270.6500244140625,1270.6500244140625,255463
37,2025-01-03 12:20:00,1270.5999755859375,1270.800048828125,1270.0999755859375,1270.5,1270.5,82051
38,2025-01-03 12:25:00,1270.550048828125,1270.8499755859375,1269.5,1269.550048828125,1269.550048828125,133443
39,2025-01-03 12:30:00,1269.550048828125,1270.050048828125,1268.25,1269.949951171875,1269.949951171875,89341
40,2025-01-03 12:35:00,1270.0,1270.0,1268.050048828125,1268.550048828125,1268.550048828125,69137
41,2025-01-03 12:40:00,1268.5,1269.550048828125,1267.5999755859375,1268.9000244140625,1268.9000244140625,69699
42,2025-01-03 12:45:00,1268.9000244140625,1269.800048828125,1268.5,1269.3499755859375,1269.3499755859375,63198
43,2025-01-03 12:50:00,1269.4000244140625,1269.550048828125,1268.550048828125,1268.949951171875,1268.949951171875,54998
44,2025-01-03 12:55:00,1269.199951171875,1270.5,1268.75,1270.0999755859375,1270.0999755859375,72784
45,2025-01-03 13:00:00,1270.1500244140625,1271.949951171875,1269.5999755859375,1271.699951171875,1271.699951171875,117328
46,2025-01-03 13:05:00,1271.699951171875,1272.1500244140625,1271.050048828125,1271.3499755859375,1271.3499755859375,84013
47,2025-01-03 13:10:00,1271.1500244140625,1271.3499755859375,1269.5999755859375,1269.6500244140625,1269.6500244140625,96872
48,2025-01-03 13:15:00,1269.5,1271.0999755859375,1269.0,1271.0999755859375,1271.0999755859375,119316
49,2025-01-03 13:20:00,1271.0999755859375,1271.699951171875,1270.199951171875,1270.75,1270.75,64709
50,2025-01-03 13:25:00,1270.8499755859375,1271.0,1270.0,1270.0999755859375,1270.0999755859375,61695
51,2025-01-03 13:30:00,1270.0999755859375,1270.5,1269.75,1269.9000244140625,1269.9000244140625,60882
52,2025-01-03 13:35:00,1269.75,1269.9000244140625,1267.6500244140625,1268.75,1268.75,97091
53,2025-01-03 13:40:00,1268.5,1269.199951171875,1268.1500244140625,1269.050048828125,1269.050048828125,85301
54,2025-01-03 13:45:00,1269.050048828125,1269.5,1268.25,1269.449951171875,1269.449951171875,75464
55,2025-01-03 13:50:00,1269.449951171875,1269.800048828125,1268.6500244140625,1268.949951171875,1268.949951171875,63880
56,2025-01-03 13:55:00,1268.949951171875,1268.949951171875,1265.0,1265.0999755859375,1265.0999755859375,159639
57,2025-01-03 14:00:00,1265.050048828125,1265.949951171875,1263.550048828125,1264.6500244140625,1264.6500244140625,156536
58,2025-01-03 14:05:00,1264.25,1265.300048828125,1262.5999755859375,1263.6500244140625,1263.6500244140625,137186
59,2025-01-03 14:10:00,1264.300048828125,1265.949951171875,1263.449951171875,1264.699951171875,1264.699951171875,162913
60,2025-01-03 14:15:00,1265.050048828125,1265.199951171875,1263.949951171875,1264.9000244140625,1264.9000244140625,76532
61,2025-01-03 14:20:00,1265.25,1266.4000244140625,1264.75,1265.6500244140625,1265.6500244140625,133124
62,2025-01-03 14:25:00,1265.5999755859375,1265.5999755859375,1264.5,1265.3499755859375,1265.3499755859375,76901
63,2025-01-03 14:30:00,1265.3499755859375,1266.75,1265.050048828125,1266.6500244140625,1266.6500244140625,83386
64,2025-01-03 14:35:00,1266.550048828125,1268.550048828125,1266.050048828125,1267.800048828125,1267.800048828125,103335
65,2025-01-03 14:40:00,1267.800048828125,1267.8499755859375,1266.699951171875,1267.75,1267.75,49433
